"D6","13","Bay","2010",1300242,"HOUSE OF CHAN","1518 W 15 ST","PANAMA CITY","32401",2575040,1,"Food","Routine - Food","Inspection Completed - No Further Action","05/27/2016",,,14,4,4,6,"Y",0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406898,5827587
"D6","13","Bay","2010",1300250,"FISH HOUSE RESTAURANT","3006 HWY 98","MEXICO BEACH","32410",2570700,1,"Food","Routine - Food","Warning Issued","06/06/2016",,,5,2,2,1,"Y",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966423,5805482
"D6","13","Bay","2010",1300250,"FISH HOUSE RESTAURANT","3006 HWY 98","MEXICO BEACH","32410",2570700,3,"Food","Routine - Food","Call Back - Complied","06/10/2016",,,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966423,5897875
"D6","13","Bay","2010",1300250,"FISH HOUSE RESTAURANT","3006 HWY 98","MEXICO BEACH","32410",2570700,2,"Food","Routine - Food","Call Back - Extension given, pending","06/07/2016",,,3,1,2,0,"Y",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966423,5897488
"D6","13","Bay","2010",1300250,"FISH HOUSE RESTAURANT","3006 HWY 98","MEXICO BEACH","32410",2509817,1,"Food","Routine - Food","Inspection Completed - No Further Action","12/22/2015",,,3,0,0,3,"Y",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966423,5625002
"D6","13","Bay","2010",1300733,"SCAMPY'S","4933 THOMAS DR","PANAMA CITY BCH","324086919",2498052,1,"Food","Routine - Food","Inspection Completed - No Further Action","01/08/2016",,,6,0,0,6,"Y",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130986,5605454
"D6","13","Bay","2010",1300733,"SCAMPY'S","4933 THOMAS DR","PANAMA CITY BCH","324086919",2572581,1,"Food","Routine - Food","Warning Issued","04/29/2016",,,16,5,1,10,"Y",1,0,2,0,0,0,0,2,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130986,5813178
"D6","13","Bay","2010",1300733,"SCAMPY'S","4933 THOMAS DR","PANAMA CITY BCH","324086919",2572581,2,"Food","Routine - Food","Call Back - Complied","05/02/2016",,,1,0,0,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130986,5877344
"D6","13","Bay","2010",1300759,"BOARDWALK BEACH RESORT CONVENTION CENTER & LOUNGE","9400 S THOMAS DR","PANAMA CITY BEACH","32408",2573998,1,"Food","Routine - Food","Inspection Completed - No Further Action","05/23/2016",,,7,2,2,3,"Y",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130992,5821942
"D6","13","Bay","2010",1300759,"BOARDWALK BEACH RESORT CONVENTION CENTER & LOUNGE","9400 S THOMAS DR","PANAMA CITY BEACH","32408",2494373,1,"Food","Routine - Food","Inspection Completed - No Further Action","01/25/2016",,,16,3,2,11,"Y",2,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2130992,5598455
"D6","13","Bay","2002",1300936,"AMERICAN QUALITY LODGE","4810 W HWY 98","PANAMA CITY","324011033",2563771,1,"Food","Complaint Full","Warning Issued","11/18/2015",,,1,0,0,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131004,5783099
"D6","13","Bay","2002",1300936,"AMERICAN QUALITY LODGE","4810 W HWY 98","PANAMA CITY","324011033",2537350,2,"Food","Complaint Full","Call Back - Complied","07/17/2015",,,5,1,1,3,"Y",1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131004,5689490
"D6","13","Bay","2002",1300936,"AMERICAN QUALITY LODGE","4810 W HWY 98","PANAMA CITY","324011033",2537350,1,"Food","Complaint Full","Warning Issued","07/16/2015",,,8,1,1,6,"Y",1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131004,5687303
"D6","13","Bay","2002",1300936,"AMERICAN QUALITY LODGE","4810 W HWY 98","PANAMA CITY","324011033",2563771,2,"Food","Complaint Full","Call Back - Complied","11/20/2015",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131004,5783392
"D6","13","Bay","2010",1301052,"FOUR WINDS GRILLE & SPIRITS","1000 BAY VIEW AVE","PANAMA CITY","32401",2526195,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/22/2015",,,8,2,3,3,"Y",0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6064668,5649216
"D6","13","Bay","2010",1301052,"FOUR WINDS GRILLE & SPIRITS","1000 BAY VIEW AVE","PANAMA CITY","32401",2539502,1,"Food","Routine - Food","Inspection Completed - No Further Action","04/22/2016",,,20,4,4,12,"Y",1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6064668,5694000
"D6","13","Bay","2010",1301099,"PIZZA HUT #2045","222 S TYNDALL PKWY","PANAMA CITY","324046723",2541302,2,"Food","Complaint Full","Call Back - Complied","08/05/2015",,,3,0,0,3,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131015,5702926
"D6","13","Bay","2010",1301099,"PIZZA HUT #2045","222 S TYNDALL PKWY","PANAMA CITY","324046723",2541302,1,"Food","Complaint Full","Warning Issued","08/03/2015",,,4,1,0,3,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131015,5700481
